timestamp,action,obs_0
0.0,0.0,0.016377334049433326
0.1,0.14901424590336979,0.22737046673863845
0.2,-0.0414792903513554,0.3434738536264047
0.30000000000000004,0.19430656143020775,0.0522673590679463
0.4,0.45690895692240757,0.3680216922847721
0.5,-0.07024601241700079,0.10581665157159835
0.6,-0.07024108708475416,-0.144880721793316
0.7,0.47376384465221744,0.4714581059273264
0.7999999999999999,0.23023041874587263,0.40925007545997805
0.8999999999999999,-0.14084231578048562,0.07018789701903899
0.9999999999999999,0.1627680130757894,0.5940695256069861
1.0999999999999999,-0.13902530784373868,0.6222381927114253
1.2,-0.13971892607107705,0.39024724122930277
1.3,0.07258868146981023,0.16398486532581225
1.4000000000000001,-0.5739840733973394,-0.1933965571709862
1.5000000000000002,-0.5174753497539099,0.34279988540447337
1.6000000000000003,-0.1686862587722918,0.22316171995616152
1.7000000000000004,-0.3038493361003271,0.22919069093755756
1.8000000000000005,0.09427419977858216,0.4819121121978006
1.9000000000000006,-0.27240722265636325,0.5424936450087852
2.0000000000000004,-0.42369111040058743,0.6858947927102369
2.1000000000000005,0.4396946306764662,0.4228699510529672
2.2000000000000006,-0.06773289014596069,0.20391117707565998
2.3000000000000007,0.02025846140637715,0.6530369453951275
2.400000000000001,-0.42742445586403705,0.5971663014293763
2.500000000000001,-0.1633148173575548,0.5691076175048638
2.600000000000001,0.03327677691295983,0.5382301661129094
2.700000000000001,-0.3452980732266908,0.8702300512133144
2.800000000000001,0.11270940550370158,0.9637648445188723
2.9000000000000012,-0.1801916069756415,1.0073525994681063
3.0000000000000013,-0.08750812493798303,1.0521218629837452
3.1000000000000014,-0.18051198366881907,1.714504367350297
3.2000000000000015,0.5556834553526813,1.3462127004395636
3.3000000000000016,-0.004049167421380176,1.1436465059575829
3.4000000000000017,-0.3173132786867701,1.7497509287369732
3.5000000000000018,0.2467634736309567,1.5661337172935181
3.600000000000002,-0.36625309499130665,1.6775600381759115
3.700000000000002,0.06265907850142662,2.7004215040057074
3.800000000000002,-0.5879010371639326,2.263503647306545
3.900000000000002,-0.3984558146695291,2.5150527743041584
4.000000000000002,0.059058370760737056,2.8512389594588328
4.100000000000001,0.22153997399862313,3.189614964626071
4.200000000000001,0.051410484356991144,3.7060077548298844
4.300000000000001,-0.03469448471647216,3.5944669632629163
4.4,-0.09033110867678663,3.784143266741485
4.5,-0.4435565971102282,4.759510381470432
4.6,-0.2159532625184126,4.895244319689024
4.699999999999999,-0.13819163128793624,5.520155780296119
4.799999999999999,0.3171366678656747,5.542864183286686
4.899999999999999,0.10308548687053842,6.505684883198767
4.999999999999998,-0.5289120466088202,7.161685101151852
